Date	Price	Open	High	Low	Vol.	Change %	MA7	MA21	EMA	High-Low	Price-Open
2021-05-04	53741.5	57170.6	57201.3	53741.5	132330.0	-6.0	55920.67142857144	55819.13809523809	55469.360365127104	3459.800000000003	-3429.0999999999985
2021-05-05	57441.3	53872.5	57936.4	53872.5	119820.0	6.88	56292.08571428572	55555.37142857143	55732.28564977682	4063.9000000000015	3568.800000000003
2021-05-06	56405.4	57441.0	58364.9	55294.5	109020.0	-1.8	56698.45714285714	55231.05714285714	55822.03422980658	3070.4000000000015	-1035.5999999999985
2021-05-07	57337.2	56411.4	58639.3	55300.1	110010.0	1.65	56643.72857142857	55038.55714285714	56024.056332499036	3339.2000000000044	925.7999999999956
2021-05-08	58840.1	57330.3	59471.1	56972.2	101270.0	2.62	56791.299999999996	54981.32857142857	56399.52882149917	2498.9000000000015	1509.7999999999956
2021-05-09	58238.3	58840.6	59227.0	56414.4	103590.0	-1.02	57024.8	55078.05238095239	56644.69831196595	2812.5999999999985	-602.2999999999956
2021-05-10	55848.9	58251.2	59523.9	53678.3	142610.0	-4.1	56836.1	55087.70952380952	56538.59187037049	5845.5999999999985	-2402.2999999999956
2021-05-11	56695.7	55846.1	56871.1	54550.4	96470.0	1.52	57258.12857142857	55097.82857142857	56559.53962098776	2320.699999999997	849.5999999999985
2021-05-12	49384.2	56694.5	57938.5	49187.0	160740.0	-12.9	56107.114285714284	54886.59047619048	55602.827671522726	8751.5	-7310.300000000003
2021-05-13	49704.6	49398.2	51337.3	46331.1	236710.0	0.65	55149.857142857145	54790.166666666664	54816.3973153197	5006.200000000004	306.40000000000146
2021-05-14	49839.8	49704.9	51459.2	48874.0	118840.0	0.27	54078.799999999996	54728.08095238095	54152.851006610406	2585.199999999997	134.90000000000146
2021-05-15	46708.8	49839.1	50640.9	46650.2	131910.0	-6.28	52345.75714285715	54567.123809523815	53160.31087239569	3990.7000000000044	-3130.2999999999956
2021-05-16	46426.4	46729.3	49764.3	43920.8	180070.0	-0.6	50658.34285714285	54446.30476190476	52262.4560894096	5843.5	-302.90000000000146
2021-05-17	43541.3	46424.2	46545.4	42201.5	274760.0	-6.21	48900.11428571429	53947.295238095234	51099.63527748832	4343.9000000000015	-2882.899999999994
2021-05-18	42897.3	43538.5	45770.9	42293.9	154960.0	-1.48	46928.91428571429	53369.23809523809	50005.99057382321	3477.0	-641.1999999999971
2021-05-19	36720.5	42898.3	43516.6	30261.7	607100.0	-14.4	45119.81428571429	52506.3380952381	48234.59183064679	13254.899999999998	-6177.800000000003
2021-05-20	40717.2	36706.8	42425.9	35010.4	269750.0	10.88	43835.90000000001	51894.73809523809	47232.27291989388	7415.5	4010.399999999994
2021-05-21	37297.4	40611.2	42108.3	33592.3	315500.0	-8.4	42044.12857142858	50922.21904761905	45907.623197241366	8516.0	-3313.7999999999956
2021-05-22	37448.3	37291.0	38776.0	35314.9	185830.0	0.4	40721.200000000004	49952.752380952385	44779.713437609185	3461.0999999999985	157.3000000000029
2021-05-23	34679.7	37446.8	38248.7	31192.4	325730.0	-7.39	39043.1	48908.747619047615	43433.04497926129	7056.299999999996	-2767.100000000006
2021-05-24	38750.6	34720.3	39851.7	34474.6	244880.0	11.74	38358.71428571428	48031.642857142855	42808.718982026454	5377.0999999999985	4030.2999999999956
2021-05-25	38378.3	38753.6	39740.8	36540.7	163010.0	-0.96	37713.142857142855	47300.061904761904	42217.996451089595	3200.100000000006	-375.29999999999563
2021-05-26	39249.2	38375.7	40750.0	37847.0	153800.0	2.27	38074.385714285716	46433.771428571425	41822.15692427765	2903.0	873.5
2021-05-27	38417.3	39249.0	40322.2	37190.8	122930.0	-2.12	37745.82857142857	45577.195238095235	41368.176001040636	3131.399999999994	-831.6999999999971
2021-05-28	35662.5	38543.2	38844.1	34772.4	199580.0	-7.17	37512.271428571425	44545.066666666666	40607.41920090189	4071.699999999997	-2880.699999999997
2021-05-29	34584.6	35664.5	37227.1	33664.2	160430.0	-3.02	37103.17142857143	43390.04285714286	39804.37664078164	3562.9000000000015	-1079.9000000000015
2021-05-30	35652.8	34589.3	36388.6	33441.0	104180.0	3.09	37242.18571428571	42314.54285714286	39250.83308867742	2947.5999999999985	1063.5
2021-05-31	37298.6	35644.0	37480.7	34213.2	131700.0	4.62	37034.75714285715	41431.195238095235	38990.53534352043	3267.5	1654.5999999999985
2021-06-01	36687.6	37294.3	37850.3	35742.7	113480.0	-1.64	36793.22857142857	40478.42857142857	38683.477297717705	2107.600000000006	-606.7000000000044
2021-06-02	37555.8	36687.7	38199.9	35981.1	96890.0	2.37	36551.31428571429	39915.17142857143	38533.12032468868	2218.800000000003	868.1000000000058
2021-06-03	39187.3	37555.7	39462.3	37193.6	106440.0	4.34	36661.31428571429	39414.347619047614	38620.34428139686	2268.7000000000044	1631.6000000000058
2021-06-04	36851.3	39191.4	39255.4	35659.9	127710.0	-5.96	36831.142857142855	38795.84761904762	38384.47171054394	3595.5	-2340.0999999999985
2021-06-05	35520.0	36841.2	37887.6	34832.0	101480.0	-3.61	36964.77142857143	38263.04761904762	38002.542149138084	3055.5999999999985	-1321.199999999997
2021-06-06	35815.4	35518.7	36434.0	35265.3	62200.0	0.83	36988.0	37757.76190476191	37710.92319591968	1168.699999999997	296.70000000000437
2021-06-07	33578.0	35815.4	36754.6	33410.1	119500.0	-6.25	36456.485714285714	37283.31904761905	37159.86676979705	3344.5	-2237.4000000000015
2021-06-08	33382.9	33574.6	34047.8	31158.1	193540.0	-0.58	35984.385714285716	36830.252380952385	36656.27120049078	2889.7000000000044	-191.6999999999971
2021-06-09	37332.2	33385.5	37517.6	32428.6	209820.0	11.83	35952.44285714286	36859.380952380954	36746.39504042534	5089.0	3946.699999999997
2021-06-10	36649.4	37375.2	38340.8	35824.0	154320.0	-1.83	35589.88571428571	36665.676190476195	36733.46236836863	2516.800000000003	-725.7999999999956
2021-06-11	37314.6	36654.3	37641.1	36003.3	109150.0	1.81	35656.07142857143	36666.49523809524	36810.94738591948	1637.7999999999956	660.2999999999956
2021-06-12	35467.5	37334.4	37437.3	34703.3	87730.0	-4.95	35648.57142857143	36572.171428571426	36631.82106779688	2734.0	-1866.9000000000015
2021-06-13	39022.9	35467.5	39321.6	34827.0	123320.0	10.02	36106.78571428572	36778.990476190476	36950.631592090635	4494.5999999999985	3555.4000000000015
2021-06-14	40529.4	39024.1	40970.4	38769.9	157350.0	3.86	37099.84285714286	36863.69523809524	37427.80071314522	2200.5	1505.300000000003
2021-06-15	40156.1	40522.5	41318.0	39589.9	117550.0	-0.92	38067.44285714285	36948.35238095238	37791.57395139252	1728.0999999999985	-366.40000000000146
2021-06-16	38336.0	40148.1	40494.4	38156.4	123520.0	-4.53	38210.84285714286	36904.86666666667	37864.164091206854	2338.0	-1812.0999999999985
2021-06-17	38052.0	38337.8	39529.9	37425.3	109580.0	-0.74	38411.21428571428	36887.47142857143	37889.20887904594	2104.5999999999985	-285.8000000000029
2021-06-18	35749.4	38045.5	38166.0	35198.5	102840.0	-6.05	38187.614285714284	36891.60952380953	37603.90102850648	2967.5	-2296.0999999999985
2021-06-19	35513.4	35770.0	36357.3	34845.5	105460.0	-0.66	38194.17142857143	36935.8380952381	37325.16755803895	1511.800000000003	-256.59999999999854
2021-06-20	35595.8	35510.9	36097.9	33378.0	137480.0	0.23	37704.58571428572	36933.12380952381	37094.58521696709	2719.9000000000015	84.90000000000146
2021-06-21	31692.0	35597.9	35708.4	31284.1	256870.0	-10.97	36442.1	36666.142857142855	36374.24052137148	4424.300000000003	-3905.9000000000015
2021-06-22	32496.4	31682.7	33272.5	28901.8	309650.0	2.54	35347.857142857145	36466.561904761904	35857.19511852195	4370.700000000001	813.7000000000007
2021-06-23	33674.3	32498.3	34784.3	31736.5	173340.0	3.62	34681.9	36281.72857142857	35566.14243605236	3047.800000000003	1176.0000000000036
2021-06-24	34665.8	33678.1	35249.9	32356.7	119250.0	2.94	34198.15714285715	36066.41904761905	35446.09677791205	2893.2000000000007	987.7000000000044
2021-06-25	31594.0	34660.5	35490.9	31337.9	193430.0	-8.86	33604.52857142857	35816.07142857143	34932.48387419044	4153.0	-3066.5
2021-06-26	32243.4	31592.1	32643.0	30206.9	156670.0	2.06	33137.385714285716	35660.04285714286	34573.939357631716	2436.0999999999985	651.3000000000029
2021-06-27	34678.5	32247.1	34685.5	32041.7	148800.0	7.55	33006.34285714286	35605.90476190476	34587.880776614154	2643.7999999999993	2431.4000000000015
2021-06-28	34475.9	34682.2	35231.2	33944.9	112000.0	-0.58	33404.04285714286	35648.6619047619	34572.95000639893	1286.2999999999956	-206.29999999999563
2021-06-29	35834.7	34477.3	36590.3	34247.6	97270.0	3.94	33880.942857142865	35765.41428571429	34741.18333887908	2342.7000000000044	1357.3999999999942
2021-06-30	35026.9	35832.6	36089.5	34126.6	107070.0	-2.25	34074.17142857143	35655.63809523809	34779.2788936952	1962.9000000000015	-805.6999999999971
2021-07-01	33543.6	35030.7	35032.7	32839.2	27410.0	-4.23	33913.857142857145	35507.74285714285	34614.52170786917	2193.5	-1487.0999999999985
2021-07-02	33813.4	33542.2	33925.9	32734.6	78930.0	0.8	34230.91428571429	35341.01904761905	34507.70548015329	1191.300000000003	271.20000000000437
2021-07-03	34742.8	33814.2	34909.8	33363.3	55690.0	2.75	34587.97142857143	35306.509523809524	34539.05141613285	1546.5	928.6000000000058
2021-07-04	35298.2	34742.8	35957.6	34740.1	56130.0	1.6	34676.5	35129.142857142855	34640.271227315134	1217.5	555.3999999999942
2021-07-05	33687.8	35297.0	35300.5	33164.1	88360.0	-4.56	34563.91428571429	34803.35238095238	34513.275063673114	2136.4000000000015	-1609.199999999997
2021-07-06	34225.6	33688.5	35062.0	33581.7	83630.0	1.6	34334.04285714286	34520.94761904762	34474.9183885167	1480.300000000003	537.0999999999985
2021-07-07	33867.8	34228.7	35036.6	33801.3	72030.0	-1.05	34168.45714285714	34308.17619047619	34393.96927004781	1235.2999999999956	-360.8999999999942
2021-07-08	32866.3	33859.4	33923.2	32146.9	108090.0	-2.96	34071.700000000004	34061.23809523809	34190.28003404144	1776.2999999999956	-993.0999999999985
2021-07-09	33797.4	32866.3	34079.2	32367.0	67140.0	2.83	34069.41428571429	33968.28571428572	34137.89602950258	1712.199999999997	931.0999999999985
2021-07-10	33510.6	33797.7	34221.0	33056.8	50940.0	-0.85	33893.385714285716	33872.91428571429	34054.25655890224	1164.199999999997	-287.09999999999854
2021-07-11	34227.7	33510.8	34580.6	33319.8	35720.0	2.14	33740.45714285714	33807.76666666666	34077.38235104861	1260.7999999999956	716.8999999999942
2021-07-12	33113.0	34228.3	34598.0	32662.8	63240.0	-3.26	33658.34285714286	33875.433333333334	33948.79803757546	1935.2000000000007	-1115.300000000003
2021-07-13	32728.1	33106.1	33307.7	32259.5	60040.0	-1.16	33444.41428571429	33886.46666666666	33786.03829923207	1048.199999999997	-378.0
2021-07-14	32820.7	32727.8	33051.9	31611.2	69560.0	0.28	33294.82857142857	33845.81904761905	33657.326526001125	1440.7000000000007	92.89999999999782
2021-07-15	31840.5	32820.5	33157.0	31175.8	76950.0	-2.99	33148.28571428572	33711.280952380956	33415.08298920098	1981.2000000000007	-980.0
2021-07-16	31394.0	31842.3	32239.8	31062.2	70480.0	-1.4	32804.94285714286	33701.75714285715	33145.605257307514	1177.5999999999985	-448.2999999999993
2021-07-17	31518.6	31384.4	31914.8	31207.8	58060.0	0.4	32520.371428571427	33667.24285714285	32928.671222999845	707.0	134.1999999999971
2021-07-18	31785.4	31517.9	32408.2	31220.6	57010.0	0.85	32171.471428571425	33529.47619047619	32776.2350599332	1187.6000000000022	267.5
2021-07-19	30837.2	31782.9	31887.0	30478.2	77480.0	-2.98	31846.357142857138	33356.20476190476	32517.69705194211	1408.7999999999993	-945.7000000000007
2021-07-20	29793.8	30835.4	31040.8	29310.2	97460.0	-3.38	31427.17142857143	33068.54285714286	32154.510778349828	1730.5999999999985	-1041.6000000000022
2021-07-21	32131.4	29794.7	32794.6	29519.3	118340.0	7.85	31328.7	32930.6619047619	32151.42934123652	3275.2999999999993	2336.7000000000007
2021-07-22	32298.9	32131.7	32585.4	31729.4	64870.0	0.52	31394.18571428571	32871.39047619047	32171.092095738317	856.0	167.20000000000073
2021-07-23	33603.3	32297.9	33605.6	32041.1	66150.0	4.04	31709.8	32861.385714285716	32362.053149639876	1564.5	1305.4000000000015
2021-07-24	33824.8	33600.5	33955.0	33412.9	67140.0	0.66	32039.257142857143	32817.67142857143	32557.086063021226	542.0999999999985	224.3000000000029
2021-07-25	35391.1	34392.5	35391.1	33881.3	65100.0	4.63	32554.35714285714	32822.09523809524	32934.95458795173	1509.7999999999956	998.5999999999985
2021-07-26	37276.6	35392.3	40522.9	35236.7	177630.0	5.33	33474.27142857143	32992.990476190476	33513.840642891504	5286.200000000004	1884.2999999999956
2021-07-27	39452.0	37294.3	39455.9	36427.4	100240.0	5.84	34854.014285714286	33241.86666666666	34305.59522383931	3028.5	2157.699999999997
2021-07-28	40003.2	39450.4	40862.2	38883.8	148920.0	1.4	35978.55714285714	33534.02857142857	35065.27586066073	1978.3999999999942	552.7999999999956
2021-07-29	40001.4	40009.0	40630.7	39340.8	75300.0	0.0	37078.91428571429	33873.795238095234	35723.425745905966	1289.8999999999942	-7.599999999998545
2021-07-30	42203.4	40001.1	42264.4	38358.4	98450.0	5.5	38307.5	34274.08095238095	36587.422313118506	3906.0	2202.300000000003
2021-07-31	41553.7	42201.4	42285.3	41066.4	44650.0	-1.54	39411.62857142858	34657.08571428571	37249.59267136937	1218.9000000000015	-647.7000000000044
2021-08-01	39878.3	41510.0	42565.0	39556.5	80330.0	-4.03	40052.65714285714	34926.1619047619	37600.086981853456	3008.5	-1631.699999999997
2021-08-02	39168.4	39869.8	40449.0	38692.5	74810.0	-1.78	40322.91428571429	35214.514285714286	37809.195384273	1756.5	-701.4000000000015
2021-08-03	38130.3	39167.4	39766.6	37688.2	260.0	-2.65	40134.1	35471.76190476191	37852.0093330366	2078.4000000000015	-1037.0999999999985
2021-08-04	39736.9	38188.4	39956.5	37556.0	79220.0	4.21	40096.05714285715	35801.10476190476	38103.32808863172	2400.5	1548.5
2021-08-05	40867.2	39734.4	41366.3	37365.4	130600.0	2.84	40219.74285714286	36230.94761904762	38471.84434348083	4000.9000000000015	1132.7999999999956
2021-08-06	42795.4	40868.4	43253.4	39905.4	111930.0	4.72	40304.31428571429	36773.87142857143	39048.31843101672	3348.0	1927.0
2021-08-07	44614.2	42784.7	44697.3	42611.0	112840.0	4.25	40741.52857142857	37397.47142857143	39790.43597354782	2086.300000000003	1829.5
2021-08-08	43792.8	44584.9	45284.1	43314.4	105250.0	-1.84	41300.74285714286	37969.252380952385	40324.084510408116	1969.699999999997	-792.0999999999985
2021-08-09	46284.3	43794.9	46460.7	42824.1	117080.0	5.69	42317.299999999996	38704.828571428574	41118.77990902037	3636.5999999999985	2489.4000000000015
2021-08-10	45593.8	46281.8	46663.4	44681.2	80550.0	-1.49	43383.51428571429	39457.20952380953	41715.44925448432	1982.2000000000044	-688.0
2021-08-11	45564.3	45593.2	46736.5	45367.9	75430.0	-0.06	44216.0	40096.87142857142	42228.62935388641	1368.5999999999985	-28.89999999999418
2021-08-12	44403.4	45562.3	46213.8	43814.7	81070.0	-2.55	44721.17142857143	40673.276190476194	42518.59877336823	2399.100000000006	-1158.9000000000015
2021-08-13	47809.1	44404.0	47836.0	44242.4	75270.0	7.67	45437.41428571429	41349.74285714285	43223.99893691913	3593.5999999999985	3405.0999999999985
2021-08-14	47081.5	47809.6	48090.9	46117.2	64290.0	-1.52	45789.885714285716	41981.014285714286	43738.332411996584	1973.7000000000044	-728.0999999999985
2021-08-15	46991.3	47082.6	47344.1	45564.1	58110.0	-0.19	46246.81428571429	42533.40476190476	44172.061423730374	1780.0	-91.29999999999563
2021-08-16	45996.3	46991.6	48002.4	45672.1	2410.0	-2.12	46205.67142857144	42948.62857142858	44415.29323389966	2330.300000000003	-995.2999999999956
2021-08-17	44691.6	45907.5	47140.6	44441.3	84140.0	-2.84	46076.78571428572	43198.13333333334	44452.13413604638	2699.2999999999956	-1215.9000000000015
2021-08-18	44723.8	44691.1	46004.9	44230.0	22360.0	0.07	45956.71428571428	43422.92380952381	44488.3562512402	1774.9000000000015	32.700000000004366
2021-08-19	46755.9	44725.9	47012.3	43986.7	77920.0	4.54	46292.78571428572	43744.566666666666	44790.69541774151	3025.600000000006	2030.0
2021-08-20	49324.0	46756.7	49343.3	46646.8	83190.0	5.49	46509.200000000004	44083.642857142855	45395.13602870931	2696.5	2567.300000000003
2021-08-21	48875.8	49330.0	49719.1	48293.5	18200.0	-0.91	46765.52857142857	44432.31428571429	45859.22455821474	1425.5999999999985	-454.1999999999971
2021-08-22	49254.5	48870.4	49480.3	48151.0	49320.0	0.77	47088.84285714286	44878.8	46311.92795045277	1329.300000000003	384.09999999999854
2021-08-23	49539.7	49255.4	50498.8	49038.6	75370.0	0.58	47595.04285714286	45372.671428571426	46742.29755705907	1460.2000000000044	284.29999999999563
2021-08-24	47714.7	49532.5	49847.4	47623.6	74260.0	-3.68	48026.91428571429	45829.071428571435	46871.951216117865	2223.800000000003	-1817.800000000003
2021-08-25	48994.5	47707.4	49230.2	47163.3	63540.0	2.68	48637.014285714286	46269.909523809525	47154.95772063549	2066.899999999994	1287.0999999999985
2021-08-26	46831.6	48994.4	49347.8	46360.4	73790.0	-4.41	48647.82857142857	46553.92857142857	47111.84335788409	2987.4000000000015	-2162.800000000003
2021-08-27	49064.3	46830.2	49142.0	46371.5	62470.0	4.77	48610.72857142857	46852.44761904762	47372.17091016621	2770.5	2234.100000000006
2021-08-28	48897.1	49062.8	49289.4	48428.5	36730.0	-0.34	48613.77142857143	47056.39523809524	47575.49478881072	860.9000000000015	-165.70000000000437
2021-08-29	48777.4	48899.7	49621.7	47870.1	47620.0	-0.24	48545.614285714284	47293.75714285714	47735.748816969295	1751.5999999999985	-122.29999999999563
2021-08-30	46992.7	48777.1	48886.0	46876.9	61680.0	-3.66	48181.75714285714	47327.490476190476	47636.67564137339	2009.0999999999985	-1784.4000000000015
2021-08-31	47130.4	46989.1	48217.0	46709.3	71480.0	0.29	48098.28571428572	47400.6619047619	47569.17222252361	1507.699999999997	141.3000000000029
2021-09-01	48819.4	47129.2	49121.0	46533.1	74380.0	3.58	48073.271428571425	47555.666666666664	47735.86925952046	2587.9000000000015	1690.2000000000044
2021-09-02	49274.3	48817.8	50355.3	48612.9	80210.0	0.93	48422.22857142857	47787.614285714284	47940.99335825107	1742.4000000000015	456.5
2021-09-03	49999.0	49269.5	51008.8	48377.3	88080.0	1.47	48555.75714285714	47891.89523809524	48215.394243817595	2631.5	729.5
2021-09-04	49918.4	49999.3	50534.6	49461.4	48140.0	-0.16	48701.65714285714	48026.985714285714	48442.46167797525	1073.199999999997	-80.90000000000146
2021-09-05	51768.6	49918.7	51878.2	49492.4	57300.0	3.71	49128.97142857143	48254.47619047619	48885.94678757855	2385.7999999999956	1849.9000000000015
2021-09-06	52672.1	51769.4	52726.2	51002.8	69460.0	1.75	49940.31428571429	48572.37142857142	49390.76721590141	1723.3999999999942	902.6999999999971
2021-09-07	46779.6	52674.2	52885.3	43072.4	187560.0	-11.19	49890.200000000004	48671.799999999996	49042.61158711456	9812.900000000001	-5894.5999999999985
2021-09-08	46061.4	46774.1	47316.9	44493.7	100480.0	-1.54	49496.200000000004	48735.49523809524	48645.11670883262	2823.2000000000044	-712.6999999999971
2021-09-09	46385.6	46057.6	47305.7	45609.0	73630.0	0.7	49083.52857142857	48717.86190476191	48343.847814321605	1696.699999999997	328.0
2021-09-10	44842.8	46385.9	47021.6	44283.6	75620.0	-3.33	48346.92857142857	48504.47142857143	47877.04143907873	2738.0	-1543.0999999999985
2021-09-11	45161.9	44844.9	45975.6	44766.6	41580.0	0.71	47667.42857142857	48327.619047619046	47515.0225805349	1209.0	317.0
2021-09-12	46062.3	45162.6	46386.4	44755.2	44520.0	1.99	46852.24285714286	48175.60952380953	47321.32623646358	1631.2000000000044	899.7000000000044
2021-09-13	44949.5	46060.8	46807.7	43463.2	96150.0	-2.42	45749.014285714286	47957.02857142858	47005.08273826844	3344.5	-1111.300000000003
2021-09-14	47077.5	44950.2	47247.6	44718.7	65330.0	4.73	45791.57142857143	47926.68571428571	47014.73837316598	2528.9000000000015	2127.300000000003
2021-09-15	48130.6	47070.8	48436.5	46743.9	63400.0	2.24	46087.17142857143	47885.54761904762	47163.51992341052	1692.5999999999985	1059.7999999999956
2021-09-16	47748.0	48132.3	48480.6	47040.3	60910.0	-0.8	46281.8	47929.18571428572	47241.450600289114	1440.2999999999956	-384.3000000000029
2021-09-17	47282.8	47748.2	48155.9	46788.8	50160.0	-0.97	46630.37142857143	47844.35238095238	47246.963853583904	1367.0999999999985	-465.3999999999942
2021-09-18	48306.7	47283.9	48761.0	47070.5	43640.0	2.17	47079.62857142858	47816.23809523809	47388.262006439385	1690.5	1022.7999999999956
2021-09-19	47238.7	48299.9	48341.9	46866.6	41980.0	-2.21	47247.68571428571	47742.96666666667	47368.3204055808	1475.300000000003	-1061.2000000000044
2021-09-20	42870.6	47240.8	47323.9	42547.1	77960.0	-9.25	46950.700000000004	47546.67619047619	46768.624351503364	4776.800000000003	-4370.200000000004
2021-09-21	40651.3	43012.3	43619.3	39646.8	142550.0	-5.18	46032.67142857143	47238.14761904762	45952.98110463625	3972.5	-2361.0
2021-09-22	43551.6	40660.8	43976.7	40585.7	93980.0	7.13	45378.528571428564	46987.3	45632.79695735142	3391.0	2890.7999999999956
2021-09-23	44869.2	43550.7	44949.8	43090.1	74540.0	3.03	44967.271428571425	46777.53333333333	45530.98402970457	1859.7000000000044	1318.5
2021-09-24	42819.9	44867.4	45112.0	40908.5	128880.0	-4.57	44329.71428571428	46435.671428571426	45169.50615907729	4203.5	-2047.5
2021-09-25	42686.8	42818.7	42959.3	41714.5	46350.0	-0.31	43526.87142857142	46091.30952380953	44838.47867120032	1244.800000000003	-131.89999999999418
2021-09-26	43203.4	42685.8	43907.3	40786.6	69910.0	1.21	42950.4	45683.44285714286	44620.46818170694	3120.7000000000044	517.5999999999985
2021-09-27	42172.6	43200.9	44293.2	42143.9	54120.0	-2.39	42850.68571428572	45183.46666666667	44294.085757479355	2149.2999999999956	-1028.300000000003
2021-09-28	41022.3	42169.9	42758.8	40906.4	60010.0	-2.73	42903.68571428571	44909.30952380953	43857.84765648211	1852.4000000000015	-1147.5999999999985
2021-09-29	41536.8	41023.1	42571.2	40815.0	48210.0	1.25	42615.857142857145	44693.85238095238	43548.37463561783	1756.199999999997	513.7000000000044
2021-09-30	43823.3	41534.5	44101.2	41416.7	64320.0	5.5	42466.442857142865	44571.8380952381	43585.03135086879	2684.5	2288.800000000003
2021-10-01	48146.0	43824.4	48435.2	43292.9	94660.0	9.86	43227.31428571429	44729.13333333334	44193.160504086285	5142.299999999996	4321.5999999999985
2021-10-02	47666.9	48147.2	48306.9	47451.7	39820.0	-1.0	43938.75714285714	44848.41904761905	44656.32577020812	855.2000000000044	-480.29999999999563
2021-10-03	48200.1	47665.4	49165.2	47123.0	42410.0	1.12	44652.57142857143	44950.219047619044	45128.829000847036	2042.199999999997	534.6999999999971
2021-10-04	49227.3	48200.4	49481.7	46958.6	66920.0	2.13	45660.385714285716	45153.92380952381	45675.2918007341	2523.0999999999985	1026.9000000000015
2021-10-05	51469.3	49229.5	51872.4	49060.1	76630.0	4.55	47152.81428571429	45363.05714285714	46447.82622730289	2812.300000000003	2239.800000000003
2021-10-06	55323.2	51470.0	55676.1	50439.5	116260.0	7.49	49122.3	45705.561904761904	47631.20939699584	5236.5999999999985	3853.199999999997
2021-10-07	53783.9	55325.2	55325.6	53476.4	75680.0	-2.78	50545.24285714286	45992.985714285714	48451.56814406306	1849.199999999997	-1541.2999999999956
2021-10-08	53914.7	53785.5	55977.9	53659.3	64050.0	0.24	51369.34285714285	46308.79047619048	49179.985724854654	2318.5999999999985	129.1999999999971
2021-10-09	54942.5	53924.1	55430.8	53711.7	64650.0	1.91	52408.71428571428	46624.780952380956	49948.3209615407	1719.1000000000058	1018.4000000000015
2021-10-10	54687.7	54942.5	56432.2	54100.8	104430.0	-0.46	53335.514285714286	46979.49523809524	50580.23816666861	2331.399999999994	-254.8000000000029
2021-10-11	57477.3	54686.9	57814.1	54457.8	73840.0	5.1	54514.08571428571	47675.05238095239	51499.8464111128	3356.2999999999956	2790.4000000000015
2021-10-12	56015.9	57480.6	57635.7	54155.4	74850.0	-2.54	55163.6	48406.7	52101.986889631095	3480.2999999999956	-1464.699999999997
2021-10-13	57380.1	56014.5	57697.4	54314.4	73620.0	2.44	55457.44285714285	49065.200000000004	52805.73530434695	3383.0	1365.5999999999985
2021-10-14	57345.8	57370.4	58506.5	56866.8	59840.0	-0.06	55966.28571428572	49659.32380952381	53411.07726376736	1639.699999999997	-24.599999999998545
2021-10-15	61672.5	57348.2	62892.8	56874.8	121480.0	7.54	57074.542857142864	50557.06666666667	54512.600295265045	6018.0	4324.300000000003
2021-10-16	60861.1	61669.2	62329.2	60161.9	49930.0	-1.32	57920.05714285715	51422.509523809524	55359.06692256304	2167.2999999999956	-808.0999999999985
2021-10-17	61527.5	60865.5	61651.4	59143.4	53390.0	1.09	58897.17142857143	52295.08571428571	56181.5246662213	2508.0	662.0
2021-10-18	62056.3	61525.8	62623.6	60026.9	80150.0	0.86	59551.31428571429	53241.92857142857	56964.828044058464	2596.699999999997	530.5
2021-10-19	64278.5	62030.2	64454.0	61451.0	80160.0	3.58	60731.68571428571	54349.366666666676	57939.984304850674	3003.0	2248.300000000003
2021-10-20	65979.1	64276.9	66967.1	63543.7	79870.0	2.65	61960.11428571429	55513.28571428572	59011.866397537255	3423.4000000000087	1702.2000000000044
2021-10-21	62210.2	66004.6	66616.9	62092.1	105380.0	-5.71	62655.028571428564	56388.852380952376	59438.310877865624	4524.799999999996	-3794.4000000000087
2021-10-22	60690.3	62200.8	63699.7	60055.7	75690.0	-2.44	62514.71428571428	56986.2	59605.24276081687	3644.0	-1510.5
2021-10-23	61312.5	60693.2	61728.7	59738.3	37050.0	1.03	62579.200000000004	57635.990476190476	59832.87705937462	1990.3999999999942	619.3000000000029
2021-10-24	60866.5	61308.2	61469.9	59523.7	42670.0	-0.73	62484.77142857143	58239.15238095238	59970.693451458006	1946.2000000000044	-441.6999999999971
2021-10-25	63067.0	60864.3	63694.8	60655.8	51060.0	3.62	62629.15714285715	58898.18571428571	60383.53432459694	3039.0	2202.699999999997
2021-10-26	60310.8	63067.5	63275.1	59907.3	57130.0	-4.37	62062.34285714286	59319.20952380953	60373.83641465069	3367.7999999999956	-2756.699999999997
2021-10-27	58438.1	60312.5	61452.9	58112.6	88110.0	-3.11	60985.057142857135	59467.538095238095	60115.7382260306	3340.300000000003	-1874.4000000000015
2021-10-28	60582.5	58437.2	62251.3	58128.1	88470.0	3.67	60752.528571428564	59791.280952380956	60177.97312922652	4123.200000000004	2145.300000000003
2021-10-29	62242.8	60579.9	62952.2	60322.2	63390.0	2.74	60974.31428571429	60187.857142857145	60453.283378662985	2630.0	1662.9000000000015
2021-10-30	61840.1	62245.0	62338.5	60786.0	40510.0	-0.65	61049.68571428571	60516.31428571429	60638.192261507924	1552.5	-404.90000000000146
2021-10-31	61309.6	61842.2	62393.7	60005.7	50060.0	-0.86	61112.98571428571	60831.64285714287	60727.71329330687	2388.0	-532.5999999999985
2021-11-01	60915.3	61310.1	62430.1	59612.7	61210.0	-0.64	60805.6	60995.357142857145	60752.72485419929	2817.4000000000015	-394.79999999999563
2021-11-02	63221.7	60912.2	64256.4	60651.5	65260.0	3.79	61221.44285714285	61338.490476190476	61081.92154030605	3604.9000000000015	2309.5
